Feature.ID	WT.1.norm	WT.2.norm	WT.3.norm	GeneA.KO.1.norm	GeneA.KO.2.norm	GeneA.KO.3.norm	GeneB.KO.1.norm	GeneB.KO.2.norm	GeneB.KO.3.norm
ENSG00000255030	0	0	0	0	0	0	0	0	0
ENSG00000227737	0	0	0	0	0	0	0	0	0
ENSG00000229254	0	0	0	0	0	0	0	0	0
ENSG00000284680	0	0	0	0	0	0	0	0	0
ENSG00000284609	0	0	0	0	0	0	0	0	0
ENSG00000255048	0	0	0	0	0	0	0	0	0
ENSG00000280090	0	0	0	0	0	0	0	0	0
ENSG00000197125	0	0	0	0	0	0	0	0	0
ENSG00000255510	0	0	0	0	0	0	0	0	0
ENSG00000229386	0	0	0	0	0.8504	0	0	0	0
ENSG00000254646	0	0	0	0	0	0	0	0	0
ENSG00000255315	0	0	0	0	0	0	0	0	0
ENSG00000254937	0	0	0	0	0	0	0	0	0
ENSG00000170953	0	0	0	0	0	0	0	0	0
ENSG00000196119	0	0	0	0	0	0	0	0	0
ENSG00000255341	0	0	0	0	0	0	0	0	0
ENSG00000154143	0	0	0	0	0	0	0	0	0
ENSG00000154144	2071.6287	2165.5643	1993.7597	2397.0059	2412.526	2429.9106	2222.2218	1887.4758	2062.2604
ENSG00000110013	414.7623	452.4081	402.6395	506.6463	474.5116	504.1538	536.0395	530.2035	519.7783
ENSG00000200278	0	0	0	0	0	1.108	1.0409	1.2217	0
ENSG00000064199	386.3839	369.0451	316.5579	298.5761	323.9945	242.6587	263.3359	251.6634	216.4265
ENSG00000154146	9.8233	13.1133	4.628	20.5271	28.0625	12.1883	31.2256	39.0933	17.7399
ENSG00000255045	0	0	0	0	0	0	0	0	0
ENSG00000019102	0	0	0.9256	0.9331	0	0	0	0	0
ENSG00000149564	4.3659	0.9367	1.8512	4.6653	1.7008	3.3241	13.5311	10.995	17.7399
ENSG00000250073	0	0	0	0	0	1.108	0	0	0
ENSG00000120458	364.5543	325.022	416.5236	356.4252	397.9775	446.5362	326.8279	309.0818	416.0001
ENSG00000279342	38.2018	42.1498	57.3877	41.9873	85.8883	45.4292	38.5116	64.7484	52.3326
ENSG00000254509	0	0	0	0	0	0	0	0	0
ENSG00000245498	9.8233	13.1133	13.8841	16.7949	10.2046	13.2964	12.4902	13.4383	13.3049
ENSG00000254941	0	0	0	0	0	0	0	0	0
ENSG00000154134	353.6395	311.9087	372.0944	247.2583	276.3733	311.3565	249.8048	243.1118	330.8487
ENSG00000254568	0	0.9367	0.9256	0	0	3.3241	2.0817	1.2217	1.774
ENSG00000154133	25.104	24.3532	13.8841	23.3263	23.8106	8.8642	30.1847	32.985	18.6269
ENSG00000254943	0	0	0	0	0	0	0	0	0
ENSG00000165478	0	0	0	0	0	0	0	0	0
ENSG00000221932	1.0915	0.9367	0.9256	0	2.5511	1.108	1.0409	0	0
ENSG00000149548	205.1982	167.6626	152.7253	233.2625	287.4282	228.2543	227.9469	357.9485	255.4542
ENSG00000134955	1423.2897	1685.0563	1507.8155	238.8608	266.1687	320.2208	160.2914	173.4767	217.3135
ENSG00000150433	512.9955	573.2376	557.216	461.8598	419.237	435.4559	478.7925	513.1002	502.9254
ENSG00000187686	1.0915	0	3.7024	6.5314	0.8504	0	4.1634	3.665	3.548
ENSG00000255475	0	0	0	0	0	0	0	0	0
ENSG00000254880	0	0	0	0	0	0	0	0	0
ENSG00000165495	3356.3005	3381.3526	3150.7698	3112.6554	3332.6363	2755.6715	4067.6547	4372.3467	3814.9601
ENSG00000259290	0	0	0	0	0	0	0	0	0
ENSG00000254932	0	0	0	0	0	0	0	0	0
ENSG00000222844	0	0	0	0	0	0	0	0	0
ENSG00000149557	9825.5015	11254.9398	10491.7671	4601.8035	4796.1391	4971.7323	6081.7059	6572.5693	6440.4615
ENSG00000255537	4.3659	2.81	0.9256	1.8661	0	0	0	1.2217	0.887
ENSG00000149547	4391.0234	4451.9581	4602.1231	4501.0341	4068.2144	4580.5976	4226.9053	4368.6817	4232.7341
ENSG00000254671	1.0915	0	0	0	0	0	0	0	0
ENSG00000222297	0	1.8733	0.9256	0	0.8504	0	0	1.2217	1.774
ENSG00000134910	7780.0683	8164.8893	7141.066	7120.106	7479.0856	7670.8943	6528.2319	6316.0192	7322.1333
ENSG00000149554	1362.1668	1342.2377	1360.6438	1379.9812	1386.9686	1387.254	1348.9459	1572.2856	1365.9704
ENSG00000252255	0	0	0	0	0	0	0	0	0
ENSG00000134940	0	0	0	0.9331	0	0	0	0	0
ENSG00000171053	0	0	0	0	0	0	0	0	0
ENSG00000196844	0	0	0	0	0	0	0	0	0
ENSG00000236027	0	0	0	0	0	0	0	0	0
ENSG00000237353	0	0	0	0	0	0	0	0	0
ENSG00000260209	0	0	0	0	0.8504	0	0	0	0
ENSG00000198331	170.2709	180.7759	139.7668	222.0659	216.8467	224.9302	181.1085	223.5651	154.3369
ENSG00000110060	558.8377	680.9538	675.6939	505.7132	556.148	554.0152	499.6096	613.2769	547.2751
ENSG00000255027	0	0	0	0	0	0	0	0	0
ENSG00000109832	1.0915	0	0	0	0	0	0	0	0
ENSG00000254790	0	0	0	0	0	0	0	0	0
ENSG00000283703	0	0	0	0	0	0	0	0	0
ENSG00000064309	19.6466	16.8599	19.4378	90.5059	77.3845	126.3155	80.1457	54.975	86.9254
ENSG00000283866	0	0	0	0	0	0	0	0	0
ENSG00000254759	177.9112	225.7357	228.6252	169.8151	120.7539	150.6921	174.8634	151.4867	139.258
ENSG00000261257	0	0	0	0	0	0	0	0	0
ENSG00000254833	0	0	0	0	0	0	0	0	0
ENSG00000254771	0	0.9367	0.9256	0	0	1.108	0	0	0.887
ENSG00000165526	546.8314	543.2644	659.9585	506.6463	483.0154	560.6634	512.0998	543.6419	482.5246
ENSG00000254694	6.5489	14.9866	11.1073	11.1966	19.5587	9.9723	6.2451	9.7733	8.8699
ENSG00000197798	291.4251	286.6188	365.6152	319.1032	288.2786	330.1931	297.684	238.2251	350.3625
ENSG00000222067	0	0	0	0	0	0	0	0	0
ENSG00000240098	0	0	0	0	1.7008	0	0	0	0
ENSG00000182934	5702.9821	5226.5782	5915.561	3817.1083	3494.2084	4659.2677	3921.9353	3172.6696	4541.4079
ENSG00000110074	311.0718	302.5421	300.8226	230.4634	250.0115	311.3565	330.9914	334.7368	326.4137
ENSG00000243607	0	0	0	0	0	0	0	0	0
ENSG00000150455	132.0691	113.3362	128.6595	102.6355	125.0058	126.3155	116.5756	91.625	117.0832
ENSG00000254905	0	0.9367	0	0.9331	0.8504	1.108	0	1.2217	1.774
ENSG00000255062	4.3659	4.6833	0.9256	2.7992	2.5511	4.4321	4.1634	1.2217	0.887
ENSG00000110063	185.5516	139.5628	148.0973	181.9448	238.9566	167.3126	199.8438	239.4468	180.0597
ENSG00000280832	20.7381	26.2266	32.3963	17.728	22.1099	28.8088	19.7762	23.2117	33.7058
ENSG00000110080	97.1417	121.7662	91.6352	123.1626	130.9584	95.2906	112.4122	197.9101	83.3774
ENSG00000278215	0	0	0	0	0	0	0	0	0
ENSG00000149571	0	0	0	0	0	0	0	0	0
ENSG00000257271	0	0	0	0	0	0	0	0	0
ENSG00000254607	0	0	0.9256	0	0	0	0	1.2217	0.887
ENSG00000254938	0	0	0	0	0	0	0	0	0
ENSG00000279358	0	0	0	0	0	0	0	0	0
ENSG00000254960	0	0	0	0	0	0	0	0	0
ENSG00000266215	0	0	0	0	0	0	0	0	0
ENSG00000255317	0	0	0	0	0	0	0	0	0
ENSG00000218109	0	0	0	0	0	0	0	0	0
ENSG00000255546	0	0	0	0	0	0	0	0	0
ENSG00000255087	0	0	0	0	0	0	0	0	0
ENSG00000272981	0	0	0	0	0	0	0	0	0
ENSG00000272642	0	0	0	0	0	0	0	0	0
ENSG00000273409	0	0	0	0	0	0	0	0	0
ENSG00000222774	0	0	0	0	0	0	0	0	0
ENSG00000223315	0	0	0	0	0	0	0	0	0
ENSG00000254591	0	0	0	0	0	0	0	0	0
ENSG00000254612	0	1.8733	0	1.8661	3.4015	4.4321	1.0409	3.665	4.435
ENSG00000273415	2.183	0.9367	0	0.9331	0	0	0	1.2217	0
ENSG00000272575	0	0.9367	0	0	0	0	1.0409	0	0
ENSG00000134954	14240.5374	13727.7295	11723.7514	16974.049	17663.2277	12022.1295	15059.0656	18502.149	11347.3109
ENSG00000276176	0	0	0	0	0	0	0	0	0
ENSG00000254588	0	0	0	0	0	0	0	0	0
ENSG00000270160	0	0	0	0	0	0	2.0817	0	0
ENSG00000255465	0	0	0.9256	0	0	1.108	0	1.2217	0
ENSG00000245008	0	0	0	0	0	0	0	0	0
ENSG00000151702	52.391	50.5798	50.9084	22.3932	25.5114	27.7008	17.6945	18.325	16.8529
ENSG00000254703	1.0915	1.8733	0	0	0	2.2161	0	0	0
ENSG00000151704	0	0	0.9256	0.9331	0	0	0	0	0
ENSG00000255369	0	0	0	0	0	0	0	0	0
ENSG00000120457	0	0	0	0.9331	0	0	1.0409	1.2217	0
ENSG00000174370	20.7381	15.9233	18.5122	55.983	53.5739	35.457	73.9006	89.1817	50.5586
ENSG00000120471	1.0915	0	0	0	0	0	0	0	0.887
ENSG00000134909	2390.3408	2436.2599	2182.5837	2735.7031	2995.0358	2545.1458	2691.6467	2697.4411	2704.4439
ENSG00000212597	0	0	0	0.9331	0.8504	0	0	0	0
ENSG00000206847	0	0	0	0	0	0	0	0	0
ENSG00000199260	0	0	0	0	0	0	0	0	0
ENSG00000255259	0	0	0	0	0	0	0	0	0
ENSG00000043039	0	0	0	0	0	0	0	0	0
ENSG00000240121	1.0915	0	0	0.9331	1.7008	1.108	0	1.2217	0.887
ENSG00000281386	0	0	0	0	0	0	0	0	0
ENSG00000281097	0	0	0	0	0	0	0	0	0
ENSG00000255188	0	0	0	0	0	0	0	0	0
ENSG00000151715	0	0	0	0	0	0	0	0	0
ENSG00000170322	386.3839	420.5616	373.02	405.8768	374.1669	407.7552	415.3005	474.0069	401.8082
ENSG00000170325	312.1632	352.1852	362.8383	264.0532	319.7426	243.7667	250.8456	382.3818	224.4094
ENSG00000233220	0	0	0	0	0	0	0	0	0.887
ENSG00000255057	0	0	0	0	0	0	0	0	0
ENSG00000255262	0	0	0.9256	0	0	0	1.0409	2.4433	0.887
ENSG00000255535	0	0	0	0	0	0	0	0	0
ENSG00000084234	12382.8387	12673.0472	11449.7714	7304.8499	7407.6538	7080.3141	7168.3567	6837.6711	7188.1972
ENSG00000244451	0	0	0	0	0	0	0	0	0
ENSG00000274197	0	0	0	0	0	0	0	0	0
ENSG00000149418	0	0	0	0.9331	0	0	0	0	0
ENSG00000196323	1647.0431	1673.8164	1829.9271	1433.1651	1413.3303	1437.1154	1399.9477	1298.6322	1442.2518
ENSG00000255358	0	0.9367	0.9256	0	0	1.108	0	0	0
ENSG00000255220	0	0.9367	0.9256	0	1.7008	0	1.0409	0	0
ENSG00000272412	0	0	0	0	0	0	0	0	0
ENSG00000175773	0	0	1.8512	0	0	1.108	1.0409	0	0
ENSG00000134917	0	0	0	0	0.8504	0	0	0	0
ENSG00000166106	0	0	0	10.2636	9.3542	9.9723	10.4085	7.33	7.0959
ENSG00000255155	0	0	0	0	0	0	0	0	0
ENSG00000236616	0	0	0	0.9331	0	0	0	0	0
ENSG00000274999	0	0	0	0	0	0	0	0	0
ENSG00000175728	0	0	0	0	0	0	0	0	0
ENSG00000255352	0	0	0	0	0	0	0	0	0
ENSG00000254842	1.0915	0.9367	1.8512	2.7992	1.7008	0	1.0409	0	0.887
ENSG00000255455	193.1919	176.0926	210.113	157.6855	142.8637	150.6921	148.842	114.8367	205.7825
ENSG00000120451	1620.8476	1401.2475	1492.0802	1708.4149	1684.6013	1516.8936	1721.5714	1745.7624	1714.5589
ENSG00000242673	0	0	0	0	0.8504	0	0	0	0
ENSG00000236129	0	0	0	0	0	0	0	0	0
ENSG00000227125	0	0	0	0	0	0	0	0	0
ENSG00000237612	0	0	0	0	0	0	0	0	0
ENSG00000231698	0	0	0	0	0	0	0	0	0
ENSG00000182667	0	0	0	0	0	0	0	0	0
ENSG00000252351	0	0	0	0	0	0	0	0	0
ENSG00000237654	0	0	0	0	0	0	0	0	0
ENSG00000236082	0	0	0	0	0	0	0	0	0
ENSG00000224795	0	0	0	0	0	0	0	0	0
ENSG00000271624	0	0	0	0	0	0	0	0	0
ENSG00000238117	0	0	0	0	0	0	0	0	0
ENSG00000224700	0	0	0	0	0	0	0	0	0
ENSG00000238262	0	0	0	0	0	0	0	0	0
ENSG00000279090	0	0	0	0	0	0	0	0	0
ENSG00000183715	10.9148	20.6066	13.8841	0	0	0	0	0	0
ENSG00000283489	0	0	0	0	0	0	0	1.2217	0
ENSG00000279497	0	0	0	0	0	0	0	0	0
ENSG00000255371	0	0	0	0	0	0	0	0	0
ENSG00000279711	2.183	0.9367	0	0	0	0	0	1.2217	0
ENSG00000279189	0	0	0	0	0	0	0	0	0
ENSG00000254896	0	0	0	0	0	0	0	0	0
ENSG00000255258	0	0	0.9256	0	0	0	0	0	0
ENSG00000166118	0	0	0	0	0	0	0	0	0
ENSG00000213153	0	0.9367	0	0.9331	0	0	0	0	0
ENSG00000280237	0	0	0.9256	0	0	0	0	0	1.774
ENSG00000284020	0	0	0	0	0	0	0	0	0
ENSG00000080854	2.183	0	0	0	0	0	1.0409	0	0
ENSG00000255406	0	0	0	0	0	0	0	0	0
ENSG00000204241	0	0	0	0	0	0	0	0	0
ENSG00000254648	0	0	0	0	0	0	0	0	0
ENSG00000166086	1005.2529	1037.8223	1006.1359	633.5411	682.0042	658.17	701.5351	752.547	621.7826
ENSG00000254481	9.8233	6.5566	4.628	0	4.2519	7.7562	7.286	12.2167	6.209
ENSG00000151503	1235.5552	1094.9588	1259.7525	1421.0354	1472.8569	1655.3974	1582.097	2373.6993	1732.2988
ENSG00000254616	0	0	0	0	0	0	0	0	0
ENSG00000255348	0	0	0	0	0	0	0	0	0
ENSG00000151502	1089.2969	1251.3815	1045.9371	1191.5051	1149.7128	1217.7254	1262.5551	1485.5473	1387.2582
ENSG00000151500	328.5354	324.0853	389.681	341.4964	312.9396	382.2705	352.8493	354.2835	431.966
ENSG00000151498	234.6682	306.2887	413.7468	262.1871	215.146	343.4894	258.1316	255.3284	408.9041
ENSG00000166105	2.183	0	0	0	0	2.2161	0	0	0.887
ENSG00000254442	0	0	0	0	0	0	0	0	0
ENSG00000149328	2.183	0	0	0.9331	0	3.3241	3.1226	3.665	0
ENSG00000109956	0	0	0	0	0	0	0	0	0
ENSG00000255545	0	0	0	0	0	0	0	0	0
ENSG00000254573	0	0	0	0	0	0	0	0	0
ENSG00000254989	0	0	0	0	0	0	0	0	0
ENSG00000255344	0	0	0	0	0	0	0	0	0
ENSG00000251226	0	0	0	0	0	0	0	0	0
ENSG00000255327	0	0	0	0.9331	0	0	1.0409	1.2217	0
ENSG00000279046	0	0	0	0	0	0	0	0	0
ENSG00000255512	54.574	37.4665	58.3133	45.7195	45.0701	55.4015	55.1652	54.975	40.8017
ENSG00000260370	0	0	0	0	0	0	0	0	0
ENSG00000237297	0	0	0	0	0	0	0	0	0
ENSG00000261456	0	0.9367	0	0	0.8504	0	0	0	0
ENSG00000232420	0	0	0	0	0	0	0	0	0
ENSG00000015171	4752.3032	4137.2394	4308.7054	4632.5942	4551.2298	4519.6559	4353.8894	3420.668	4125.4079
ENSG00000276662	0	0	0	0	0	0	0	0	0
ENSG00000212331	0	0	0	0	0	0	0	0	0
ENSG00000151240	1099.1202	1110.882	1064.4492	1186.8398	1162.4685	1197.7808	1268.8002	1415.9122	1326.0556
ENSG00000201861	0	0.9367	0	0	0	0	0	0	0
ENSG00000239822	0	0	0	0	0	0	0	0	0
ENSG00000233021	0	0	0	0	0.8504	0	0	0	0
ENSG00000225140	0	0	0.9256	0	0	0	0	0	0.887
ENSG00000263511	0	0	0	0	0	0	0	0	0
ENSG00000180525	0	0	0	0	0	0	0	0	0
ENSG00000231601	0	0	0	0	0	0	0	0	0
ENSG00000107929	6080.6342	5260.2981	5331.5023	5609.4977	5447.5296	5339.5984	5608.1176	5079.692	5439.9326
ENSG00000229869	0	0.9367	2.7768	0	0	0	0	0	0
ENSG00000205740	15.2807	10.3033	15.7353	15.8619	21.2595	8.8642	10.4085	19.5467	9.7569
ENSG00000107937	9583.193	7965.3802	7918.5767	9748.5083	9587.1758	7748.4564	8808.7415	8615.1968	7390.4318
ENSG00000148377	1.0915	0.9367	0	0	0	0	0	0	0
ENSG00000232656	5.4574	6.5566	16.6609	1.8661	2.5511	6.6482	0	2.4433	7.9829
ENSG00000067064	910.2942	929.1695	1083.887	672.7292	740.6803	901.9367	644.2882	733.0003	722.8999
ENSG00000047056	512.9955	492.6846	469.2833	325.6345	341.0021	370.0821	320.5828	317.6335	423.096
ENSG00000229205	0	0	0	0	0	0	0	0	0
ENSG00000185736	0	4.6833	0.9256	0.9331	3.4015	0	2.0817	1.2217	2.661
ENSG00000282390	0	0.9367	0	0	0	0	0	0	0
ENSG00000233052	0	0	0	0	0	0	0	0	0
ENSG00000205696	0	0	0	0	0	0	0	0	0
ENSG00000234962	0	0.9367	0	0	0	0	0	0	0
ENSG00000226694	0	0	0	0	0	0	0	0	0
ENSG00000278069	0	0	0	0	0	0	0	0	0
ENSG00000252998	0	0	0	0	0	0	0	0	0
ENSG00000227912	1.0915	0	0.9256	0	0	2.2161	1.0409	0	0.887
ENSG00000231326	0	0	0	0	0	0	0	0	0
ENSG00000212156	0	0	0	0	0	0	0	0	0
ENSG00000234556	0	0	0	0	0	0	0	0	0
ENSG00000234170	0	0	0	0	0	0	0	0	0
ENSG00000237500	0	0	0	0	0	0	0	0	0
ENSG00000235281	0	0	0	0	0	0	0	0	0
ENSG00000231743	0	0	0	0	0	0	0	0	0
ENSG00000234182	0	0	0	0	0	0	0	0	0
ENSG00000273001	2.183	1.8733	0.9256	3.7322	2.5511	7.7562	1.0409	3.665	2.661
ENSG00000067057	2484.2081	2507.4462	2206.6496	3307.6629	4076.7182	2475.3398	3528.4927	5297.1488	2894.2606
ENSG00000278419	0	0	0	0	0	0	0	0	0
ENSG00000107959	5943.1077	6540.7161	6249.7055	5378.1013	6296.2081	5182.258	5392.661	6456.5109	5371.6341
ENSG00000237399	20.7381	14.0499	11.1073	13.9958	12.7557	14.4044	12.4902	17.1033	14.1919
ENSG00000236968	0	0	0	0	0	0	0	0	0
ENSG00000226762	0	0	0	0	0	0	0	0	0
ENSG00000227338	0	0	0	0	0	0	0	0	0
ENSG00000233321	0	0	0	0	0	0	0	0	0
ENSG00000236892	0	0	0	0	0	0	0	0	0
ENSG00000229672	0	0	0	0	0	0	1.0409	0	0
ENSG00000228353	0	0	0	0	0	0	0	0	0
ENSG00000067082	3827.8198	3549.9519	2600.033	5692.5392	5672.0297	3786.1398	5693.4676	7617.0947	3594.0986
ENSG00000230573	0	0	0	0	0	0	0	0	0
ENSG00000226005	0	0	0	0	0	0	0	0	0
ENSG00000274809	0	0	0	0	0	0	0	0	0
ENSG00000227101	0	0	0	0	0	0	0	0	0
ENSG00000236990	0	0	0	0	0	0	0	0	0
ENSG00000233117	1.0915	1.8733	0.9256	6.5314	7.6534	9.9723	12.4902	14.66	7.9829
ENSG00000224382	0	0	0	0	0	0	0	1.2217	0
ENSG00000230096	0	0	0	0	0	0	0	0	0
ENSG00000207124	0	0	0	0	0	0	0	0	0
ENSG00000231298	0	0.9367	0	1.8661	2.5511	1.108	2.0817	1.2217	0.887
ENSG00000225269	0	0	0	0	0	0	0	0	0
ENSG00000165568	20.7381	12.1766	37.0243	33.5898	28.9129	32.1329	23.9396	40.315	29.2708
ENSG00000151631	0	0	0	0	0	0	0	0	0
ENSG00000238840	0	0	0	0	0	0	0	0	0
ENSG00000187134	21.8296	52.4531	94.412	1.8661	7.6534	17.7285	2.0817	17.1033	13.3049
ENSG00000151632	507.5381	849.5531	1468.0143	52.2508	77.3845	101.9388	51.0018	64.7484	87.8124
ENSG00000224251	1.0915	0	0.9256	0	0	2.2161	0	0	0
ENSG00000239148	0	0	0	0	0	0	0	0	0
ENSG00000196139	567.5695	889.8296	1032.9786	118.4974	165.824	231.5783	86.3908	161.2601	199.5736
ENSG00000239142	0	0	0	0	0	0	0	0	0
ENSG00000225418	1.0915	0	1.8512	0	0	1.108	0	0	0
ENSG00000264006	2.183	2.81	2.7768	0	0	0	0	0	2.661
ENSG00000198610	0	0	0.9256	0	0	0	1.0409	0	0
ENSG00000228291	0	0.9367	0	0	0	0	0	0	0
ENSG00000231039	0	0.9367	0	0	0	0	0	0	0
ENSG00000224034	18.5552	32.7832	18.5122	3.7322	11.9053	13.2964	9.3677	18.325	7.9829
ENSG00000215267	25.104	29.9732	30.5451	14.9288	25.5114	11.0803	8.3268	25.655	13.3049
ENSG00000223987	0	1.8733	0	0.9331	0	1.108	1.0409	0	0
ENSG00000280450	0	0	0	0	0	0	0	0	0
ENSG00000178473	0	0	0	0	0	0	0	0	0
ENSG00000178462	5.4574	26.2266	19.4378	1.8661	1.7008	4.4321	0	2.4433	1.774
ENSG00000173848	3248.244	3512.4854	2762.0144	3069.7351	3670.2369	2972.8455	2698.9326	3507.4064	2649.4503
ENSG00000178372	0	0	0	0	0	0	0	0	0
ENSG00000205488	0	1.8733	0	0	0	0	1.0409	0	1.774
ENSG00000178363	0	0	0	0	0	0	0	0	0
ENSG00000256462	0	0	0	0.9331	0	0	0	0	0
ENSG00000242147	2.183	0	0	0	0	1.108	0	1.2217	0
ENSG00000231483	3.2744	0	0.9256	0	0.8504	0	0	0	0
ENSG00000228951	0	0	0	0	0	0	0	0	0
ENSG00000228685	0	0	0	0	0	0	0	0	0.887
ENSG00000240577	0	0	0	0	0	0	0	0	0
ENSG00000196372	578.4843	649.1073	784.9156	557.031	476.2124	633.7934	588.0821	675.5819	694.5161
ENSG00000108021	12034.6567	9746.9127	11471.0604	11968.2347	10891.6576	10747.8946	10787.4037	9368.9654	10406.2105
ENSG00000226647	0	0	0	0	0	0	0	0	0
ENSG00000057608	8553.9275	9823.7191	8269.3822	9067.3817	9076.0979	7498.0415	9062.7097	9652.3922	7615.7282
ENSG00000270427	0	0	0	0	0	0	0	0	0
ENSG00000272764	3.2744	8.43	7.4049	6.5314	11.0549	2.2161	4.1634	7.33	6.209
ENSG00000134461	123.3372	116.1462	117.5522	179.1456	163.2728	150.6921	141.556	164.9251	164.0938
ENSG00000240180	0	0	0	0	0	0	0	0	0
ENSG00000134452	1925.3704	1910.792	2109.4607	2033.1164	1868.2832	1962.3218	2008.8469	2062.1742	2194.4225
ENSG00000232807	0	0.9367	2.7768	3.7322	1.7008	3.3241	5.2043	8.5517	7.9829
ENSG00000134470	485.7085	461.7747	503.5308	432.9353	613.1235	469.8049	482.9559	602.2819	587.1899
ENSG00000134460	0	0	0	0	0	0	0	0	0
ENSG00000251922	0	0	0	0	0	0	0	0	0
ENSG00000229664	0	0	0	0	0	0	0	0	0
ENSG00000214015	0	0	0	0	0	0	0	0	0
ENSG00000134453	3133.6386	2702.2721	2660.1975	3223.6884	3603.9073	2886.4191	3044.4959	3129.9112	2718.6358
ENSG00000170525	1428.7471	1245.7615	1353.2389	1112.1958	1006.849	1158.9998	1179.2868	1382.9272	1131.804
ENSG00000201581	3.2744	0.9367	0	0	0.8504	0	0	0	1.774
ENSG00000263628	0	0	0	0	0	0	0	0	0
ENSG00000283634	0	0	0	0	0	0	0	0	0
ENSG00000213994	0	0	0	0	0	0	1.0409	0	0
ENSG00000238366	0	0	0	0	0	0	0	0	0
ENSG00000215244	13.0978	10.3033	9.2561	4.6653	5.9527	8.8642	13.5311	4.8867	15.9659
ENSG00000226705	0	0	0	0	0	1.108	0	2.4433	0
ENSG00000212743	2.183	1.8733	4.628	1.8661	2.5511	8.8642	1.0409	2.4433	4.435
ENSG00000065675	0	0.9367	0	1.8661	0	2.2161	0	0	0.887
ENSG00000237943	99.3247	86.173	107.3705	47.5856	40.8182	70.9139	40.5933	46.4234	45.2367
ENSG00000225948	1.0915	0	0	0	0	0	0	0	0
ENSG00000223784	10.9148	15.9233	3.7024	10.2636	27.2121	4.4321	15.6128	40.315	4.435
ENSG00000281186	1.0915	0.9367	0.9256	0	0.8504	1.108	0	4.8867	0.887
ENSG00000238266	1052.1866	1658.8298	669.2146	938.6485	1476.2584	872.0199	1164.7148	1442.7889	1113.1771
ENSG00000234248	0	0	0	0	0	0	0	0	0
ENSG00000223581	0	0	0	0	0	0	0	0	0
ENSG00000270811	0	0	0	0.9331	0	1.108	1.0409	0	0.887
ENSG00000198879	2.183	2.81	0.9256	1.8661	0	2.2161	0	3.665	4.435
ENSG00000235141	0	0	0	0	0	0	0	0	0
ENSG00000278982	0	0	0	0	0	0	0	0	0
ENSG00000232591	0	0	0	0	0	0	0	0	0
ENSG00000207453	0	0	0	0	0	0	0	0	0
ENSG00000230121	0	0	0	0	0	0	0	0	0
ENSG00000123243	0	0	0	0	0	0	0	0	0
ENSG00000151655	0	0	0	0.9331	0	0	0	0	0
ENSG00000151657	456.2386	502.9879	422.0773	524.3742	510.2276	416.6194	475.67	550.9719	404.4691
ENSG00000165629	2971.0081	2971.0943	2568.5623	3330.9892	3373.4545	2694.7299	3410.8763	3683.3265	2802.9002
ENSG00000165632	884.0987	670.6505	920.98	930.251	888.6463	888.6404	880.5619	743.9953	849.74
ENSG00000233990	1.0915	0	4.628	1.8661	0	1.108	1.0409	0	0.887
ENSG00000197308	0	0	0	0	1.7008	0	0	0	0
ENSG00000232638	0	0	0	0	0	0	0	0	0
ENSG00000107485	388.5668	335.3253	272.1288	454.3954	437.0949	311.3565	491.2828	372.6085	360.1195
ENSG00000225053	0	0.9367	0	2.7992	2.5511	1.108	2.0817	1.2217	1.774
ENSG00000232170	0	0	0	0	0	0	0	0	0
ENSG00000226861	0	0	0	0	0	0	0	0	0
ENSG00000226990	0	0	0	0	0	0	0	0	0
ENSG00000271251	0	0	0	0	0	0	0	0	0
ENSG00000213771	0	0.9367	0	1.8661	0.8504	0	1.0409	0	1.774
ENSG00000236420	0	1.8733	0	0	0.8504	2.2161	0	0	0
ENSG00000212505	0	0	0	0	0	0	0	0	0
ENSG00000270234	0	0	0	0	0	0	0	0	0
ENSG00000234752	0	0	0	0	0	0	0	0	0
ENSG00000223808	1.0915	0	0	0	0	0	0	0	0
ENSG00000230014	0	0	0	0	0	0	0	0	0
ENSG00000235838	2.183	2.81	1.8512	0.9331	5.9527	3.3241	0	6.1083	2.661
ENSG00000228636	1.0915	1.8733	0	0	0.8504	0	1.0409	0	0
ENSG00000224788	0	0	0	0	0	0	0	0	0
ENSG00000229919	0	0	0	0	0	0	0	0	0
ENSG00000200849	0	0	0	0	0	0	0	0	0
ENSG00000272436	0	0	0	0	0	0	0	0	0
ENSG00000234306	0	0	0	0	0	0	0	0	0
ENSG00000279575	0	0	0	0	0	0	0	0	0
ENSG00000270111	0	0	0	0	0	0	0	0	0
ENSG00000228997	7.6404	8.43	9.2561	11.1966	14.4564	5.5402	8.3268	13.4383	12.4179
ENSG00000225383	466.0619	448.6615	383.2017	588.7547	610.5723	547.367	681.7589	615.7202	598.7208
ENSG00000048740	3.2744	1.8733	1.8512	0.9331	1.7008	1.108	0	0	0
ENSG00000229240	0	0	0	0	0	0	0	0	0
ENSG00000231496	0	0	0	0	0	0	0	0	0
ENSG00000228027	0	0	0	0	0	0	0	0	0
ENSG00000229206	0	0	0	0	0	0	0	0	0
ENSG00000237986	0	0	0	0	0	0	0	0	0
ENSG00000230322	0	0	0	0	0	0	0	0	0
ENSG00000181800	0	0.9367	0	1.8661	0	1.108	0	0	0
ENSG00000280086	0	0.9367	0	0	0	0	0	0	0
ENSG00000148429	1447.3023	1404.9941	1442.0973	1098.2001	1033.2108	1154.5676	1025.2405	890.5954	1185.9106
